dataset,label0,label1,count0,count1,samples,balance
Tox21_ARE,01:29b7c1f37c7a3ebdac746768ec7ea794,,442,1130,1572,0.39
Tox21_ARE,02:44110ed2521e05be3b5644563fedfcfd,,442,1130,1572,0.39
Tox21_ARE,03:1f7882b333fb7e0b2421c08d9b0d3697,,442,1130,1572,0.39
Tox21_ARE,04:c5c3461737ecedd4c00452c0b5863e57,,442,1130,1572,0.39
Tox21_ARE,05:6f285eb780f56267626ee70a01b4c177,,442,1130,1572,0.39
Tox21_ARE,02:a84dbe3c36b858890d7299a5ae3df7c6,,437,1150,1587,0.38
Tox21_ARE,02:5f5a1abffb006cf210f916d6eb46c0fd,,427,1115,1542,0.38
Tox21_ARE,02:d88baa16a514463015f652c4483e1f29,,422,1168,1590,0.36
Tox21_ARE,02:031b3cdb75e6cd5b094b07603c9b7a15,,419,1128,1547,0.37
Tox21_ARE,02:ecee566b979c7fb4e65bbe7969e88548,,419,1125,1544,0.37
Tox21_ARE,02:9266d3c628f47c2070771ecc89141304,,414,1141,1555,0.36
Tox21_ARE,02:f0f39c99d357b708de47f87764daa872,,411,1139,1550,0.36
Tox21_aromatase,02:8e4f4405309d7cca9e940c90e0447557,,444,403,847,0.91
Tox21_ER-LBD,02:4ba36cfabaeade3a6234493935bf5678,,498,467,965,0.94
Tox21_ER-LBD,02:e47f50b1ad2b76c185debb20546f57a8,,489,466,955,0.95
Tox21_ER-LBD,03:a76eddd6e1d5f4e5ef94d5420e884f6a,,489,466,955,0.95
Tox21_ER-LBD,02:7f228084ba0cee5a82f59547c877d047,,535,464,999,0.87
Tox21_ER-LBD,02:93770cbe072d073c2cd62f9a2458ee3e,,758,463,1221,0.61
Tox21_ER-LBD,01:1cb3c5de3f8b1f78111f5c83e2947667,,611,463,1074,0.76
Tox21_ER-LBD,02:372926041b45d28912cbea99f31cc67d,,484,463,947,0.96
Tox21_ER-LBD,01:2ebd9ac9059c44341593ffe062223595,,460,466,926,0.99
Tox21_ER-LBD,01:5d7d1403d53292740c12da79e9a3b43d,,1129,459,1588,0.41
Tox21_ER-LBD,01:ee3ccb37a8c7893f6bab678e48f29e2c,,562,459,1021,0.82
Tox21_ER-LBD,02:d6c7e4d5e761856c1af57c3a918d60bf,,548,459,1007,0.84
Tox21_ER-LBD,01:397d86c626ed1f0db17016758674ae68,,523,459,982,0.88
Tox21_ER-LBD,02:bb4eb43a914400a7118f72c3c9edead4,,459,462,921,0.99
Tox21_ER-LBD,00:3,,565,458,1023,0.81
Tox21_ER-LBD,02:5f2531353879ee7bfd0fa056ec6d91b0,,901,457,1358,0.51
Tox21_ER-LBD,01:7db3447cb5b63688f9b67b6daa1fb77a,,819,457,1276,0.56
Tox21_ER-LBD,02:3746e1685346641cdf7baab7e65bed28,,834,456,1290,0.55
Tox21_ER-LBD,02:f0f39c99d357b708de47f87764daa872,,626,456,1082,0.73
Tox21_ER-LBD,02:59e2cfd45771f9be61e215840faa7a3f,,825,455,1280,0.55
Tox21_ER-LBD,03:0e8306f97ed072885dffd7fcfbf5032a,,563,455,1018,0.81
Tox21_ER-LBD,04:8cd141480ab6cf1f2a53c41c03dd9c4f,,563,455,1018,0.81
Tox21_ER-LBD,05:6b6eda2a13a6b34103db101df0d8eb72,,563,455,1018,0.81
Tox21_ER-LBD,02:a95985a37afc7b9ac32416b32b747e12,,463,455,918,0.98
Tox21_ER-LBD,03:2ecb2542b64d46ef22b57e74732f672b,,463,455,918,0.98
Tox21_ER-LBD,01:29b7c1f37c7a3ebdac746768ec7ea794,,754,454,1208,0.60
Tox21_ER-LBD,02:44110ed2521e05be3b5644563fedfcfd,,754,454,1208,0.60
Tox21_ER-LBD,03:1f7882b333fb7e0b2421c08d9b0d3697,,754,454,1208,0.60
Tox21_ER-LBD,04:c5c3461737ecedd4c00452c0b5863e57,,754,454,1208,0.60
Tox21_ER-LBD,05:6f285eb780f56267626ee70a01b4c177,,754,454,1208,0.60
Tox21_ER-LBD,01:abfbba4d20c0f8ea01c8b44bcca9050a,,810,453,1263,0.56
Tox21_ER-LBD,03:0254a86678fa5e7e6792ac692d8e365c,,711,453,1164,0.64
Tox21_ER-LBD,01:ae0434351af28df3f99dde224f1ff47a,,552,453,1005,0.82
Tox21_ER-LBD,02:33eec643c4211f231e30911b9e64e5a7,,616,452,1068,0.73
Tox21_ER-LBD,03:8d4a59302aa5f2b574b73f525a2285f9,,714,451,1165,0.63
Tox21_ER-LBD,04:71285d55be800d961149b1267049f55e,,714,451,1165,0.63
Tox21_ER-LBD,02:211e8e2e45c98506d3eed0b2b91133f3,,561,451,1012,0.80
Tox21_ER-LBD,02:bdbae2dbe4b15b8f8cd7eb5cd0b6d333,,519,451,970,0.87
Tox21_ER-LBD,03:e080b3ad7466792b4336ea5a737ef367,,519,451,970,0.87
Tox21_ER-LBD,02:8e4f4405309d7cca9e940c90e0447557,,508,449,957,0.88
Tox21_ER-LBD,02:4ee47f6a715843c8f9fd9f4b0727d5a7,,838,448,1286,0.53
Tox21_ER-LBD,02:d88baa16a514463015f652c4483e1f29,,537,448,985,0.83
Tox21_ER-LBD,02:cbd51db5e18a988bb5dc77e41daf686b,,532,448,980,0.84
Tox21_ER-LBD,02:ce2554a00b07169250569a5dc566fdc0,,1556,447,2003,0.29
Tox21_ER-LBD,02:9266d3c628f47c2070771ecc89141304,,671,445,1116,0.66
Tox21_ER-LBD,02:ecee566b979c7fb4e65bbe7969e88548,,665,445,1110,0.67
Tox21_ER-LBD,02:633836ad8a690875b218caf60114412d,,468,445,913,0.95
Tox21_ER-LBD,03:279a71bd44294e934f776857797dbd07,,468,445,913,0.95
Tox21_ER-LBD,01:41aae6dea7ddb40f6a4cb5fa681fad4f,,956,444,1400,0.46
Tox21_ER-LBD,01:aa712a094bd8f77362bd066dc5bd2f96,,444,474,918,0.94
Tox21_ER-LBD,04:e8eb368cde860dd141a0bc7a9cc032cc,,444,457,901,0.97
Tox21_ER-LBD,05:4203e878c224a1bad33aa0355b58c569,,444,457,901,0.97
Tox21_ER-LBD,01:39fdb337a456bcac751b9cbe244a4e68,,1713,443,2156,0.26
Tox21_ER-LBD,02:a84dbe3c36b858890d7299a5ae3df7c6,,601,443,1044,0.74
Tox21_ER-LBD,01:40e86a78032e27677142e7fa6088aedb,,442,463,905,0.95
Tox21_ER-LBD,02:d3aea6e72bb2a63c97d45272beaeabed,,1076,439,1515,0.41
Tox21_ER-LBD,03:721642fca8d41e0be8bac33abbc3aab9,,1076,439,1515,0.41
Tox21_ER-LBD,04:56bc5f527c000a4a3d216a9c14fa7898,,907,435,1342,0.48
Tox21_ER-LBD,01:e49533c98d282a993e7f40c4d55af82f,,985,432,1417,0.44
Tox21_ER-LBD,02:6cbd48a0736aedb5d0ccf1f7e7fbe10f,,985,432,1417,0.44
Tox21_ER-LBD,02:a9e810afd28ad6dee1044e45ec89d9c9,,805,431,1236,0.54
Tox21_ER-LBD,02:28983712bcfa3ad95b4cd38c507b1368,,583,430,1013,0.74
Tox21_ER-LBD,03:6d2aa551b6c4538e26d6f89ce8f53dc7,,583,430,1013,0.74
Tox21_ER-LBD,02:031b3cdb75e6cd5b094b07603c9b7a15,,659,429,1088,0.65
Tox21_ER-LBD,03:ff9d64c78320854cf06540a56a764b39,,429,445,874,0.96
Tox21_ER-LBD,02:58acfd41e94b04da8bb7793b52f6585f,,470,428,898,0.91
Tox21_ER-LBD,03:1c0eaf6aa27ee030c21082cc7bb3689f,,470,428,898,0.91
Tox21_ER-LBD,02:b4bba70855415d215a9d9b71a8efbee9,,426,461,887,0.92
Tox21_ER-LBD,02:13443d6ddbac193024672f5664b1a2b7,,425,444,869,0.96
Tox21_ER-LBD,01:a4ef450f3f7518847ea88b96e055c223,,1491,424,1915,0.28
Tox21_ER-LBD,00:5,,1650,422,2072,0.26
Tox21_ER-LBD,02:c694c284542ca467bc7e31c5d4671fa3,,422,474,896,0.89
Tox21_ER-LBD,01:8f82f09142c8e1596fa92d8369328489,,1343,421,1764,0.31
Tox21_ER-LBD,03:47bc8583483f8f6013fc4bea3ed13597,,421,456,877,0.92
Tox21_ER-LBD,02:75884de0fe90d96be8fd2e02a3156727,,509,415,924,0.82
Tox21_ER-LBD,04:8f544148d470726ff76963ccefe01509,,415,464,879,0.89
Tox21_ER-LBD,02:2f741e6f3e7eb13d0fe59be94e00278d,,414,463,877,0.89
Tox21_ER-LBD,03:f78e755bfa0b23cf6eaf6ad9cf97bdea,,414,463,877,0.89
Tox21_ER-LBD,01:271827fa8296e9f3fa084b10590e8cfc,,528,412,940,0.78
Tox21_ER-LBD,02:70ce3dac56c38ddddac366bfcb619259,,405,464,869,0.87
Tox21_ER,01:8f82f09142c8e1596fa92d8369328489,,1038,901,1939,0.87
Tox21_ER,01:5d7d1403d53292740c12da79e9a3b43d,,898,942,1840,0.95
Tox21_ER,02:ce2554a00b07169250569a5dc566fdc0,,1229,893,2122,0.73
Tox21_ER,02:d3aea6e72bb2a63c97d45272beaeabed,,884,922,1806,0.96
Tox21_ER,03:721642fca8d41e0be8bac33abbc3aab9,,884,922,1806,0.96
Tox21_ER,01:39fdb337a456bcac751b9cbe244a4e68,,1352,881,2233,0.65
Tox21_ER,01:a4ef450f3f7518847ea88b96e055c223,,1224,879,2103,0.72
Tox21_ER,02:15d0a94cd3209fe6134b1f561697e5eb,,1324,871,2195,0.66
Tox21_ER,00:5,,1301,865,2166,0.66
Tox21_ER,01:db6b9a0177ab02b402fd3dbd2526e04d,,1646,862,2508,0.52
Tox21_ER,00:4,,1615,850,2465,0.53
Tox21_ER,02:fa01d04ef0773b74a104f3bbf425372e,,1474,810,2284,0.55
Tox21_ER,01:c65bbfae326767d26d5d4262b58dde8d,,2468,804,3272,0.33
Tox21_ER,01:41aae6dea7ddb40f6a4cb5fa681fad4f,,797,935,1732,0.85
Tox21_ER,02:5f2531353879ee7bfd0fa056ec6d91b0,,770,945,1715,0.81
Tox21_ER,01:59aa3c01856e920fedd20a4f178e3502,,2210,768,2978,0.35
Tox21_ER,01:b7bf0b07fe88e0e9843b72eaf7a80864,,2195,766,2961,0.35
Tox21_ER,02:a77f9f78671fc7219835eb286a6fe469,,1511,766,2277,0.51
Tox21_ER,03:f79ac36172a5a673d80ba5658bc8e39d,,1400,745,2145,0.53
Tox21_ER,02:c6133d908fa4009bacb68271e0a69744,,2218,740,2958,0.33
Tox21_ER,01:eb86a3dd500d3df1f58d61e26e8e4df5,,2282,728,3010,0.32
Tox21_ER,01:e49533c98d282a993e7f40c4d55af82f,,725,928,1653,0.78
Tox21_ER,02:6cbd48a0736aedb5d0ccf1f7e7fbe10f,,725,928,1653,0.78
Tox21_ER,03:a256d31a546818d7c2a0fc4889d90310,,1443,713,2156,0.49
Tox21_ER,02:4ee47f6a715843c8f9fd9f4b0727d5a7,,694,941,1635,0.74
Tox21_ER,04:56bc5f527c000a4a3d216a9c14fa7898,,682,871,1553,0.78
Tox21_ER,02:a9e810afd28ad6dee1044e45ec89d9c9,,677,920,1597,0.74
Tox21_ER,01:cc0b31493db8f5aac3941bdfe6b9b414,,2630,671,3301,0.26
Tox21_ER,02:07e04d7e8ef9389859a4a6af8286b808,,670,800,1470,0.84
Tox21_ER,01:7db3447cb5b63688f9b67b6daa1fb77a,,669,956,1625,0.70
Tox21_ER,02:59e2cfd45771f9be61e215840faa7a3f,,656,967,1623,0.68
Tox21_ER,02:3746e1685346641cdf7baab7e65bed28,,644,956,1600,0.67
Tox21_ER,01:abfbba4d20c0f8ea01c8b44bcca9050a,,627,945,1572,0.66
Tox21_ER,01:dbe937f0a7f23e8a3e141020ac30e259,,618,818,1436,0.76
Tox21_ER,02:56a3cf5d2c1820a894d05a635f7c72ca,,613,819,1432,0.75
Tox21_ER,01:29b7c1f37c7a3ebdac746768ec7ea794,,606,960,1566,0.63
Tox21_ER,02:44110ed2521e05be3b5644563fedfcfd,,606,960,1566,0.63
Tox21_ER,03:1f7882b333fb7e0b2421c08d9b0d3697,,606,960,1566,0.63
Tox21_ER,04:c5c3461737ecedd4c00452c0b5863e57,,606,960,1566,0.63
Tox21_ER,05:6f285eb780f56267626ee70a01b4c177,,606,960,1566,0.63
Tox21_ER,02:93770cbe072d073c2cd62f9a2458ee3e,,596,963,1559,0.62
Tox21_ER,03:8d4a59302aa5f2b574b73f525a2285f9,,585,950,1535,0.62
Tox21_ER,04:71285d55be800d961149b1267049f55e,,585,950,1535,0.62
Tox21_ER,02:bd6f4de95eaed60f84cd2d899eb96199,,1777,557,2334,0.31
Tox21_ER,02:e9e9a0edcaf2c1aa99d9a161ba99d3f4,,1527,549,2076,0.36
Tox21_ER,03:0254a86678fa5e7e6792ac692d8e365c,,525,920,1445,0.57
Tox21_ER,02:ecee566b979c7fb4e65bbe7969e88548,,515,930,1445,0.55
Tox21_ER,02:9266d3c628f47c2070771ecc89141304,,504,914,1418,0.55
Tox21_ER,02:5f5a1abffb006cf210f916d6eb46c0fd,,485,836,1321,0.58
Tox21_ER,02:28983712bcfa3ad95b4cd38c507b1368,,482,925,1407,0.52
Tox21_ER,03:6d2aa551b6c4538e26d6f89ce8f53dc7,,482,925,1407,0.52
Tox21_ER,01:1cb3c5de3f8b1f78111f5c83e2947667,,478,965,1443,0.50
Tox21_ER,02:a84dbe3c36b858890d7299a5ae3df7c6,,475,939,1414,0.51
Tox21_ER,02:031b3cdb75e6cd5b094b07603c9b7a15,,471,902,1373,0.52
Tox21_ER,02:33eec643c4211f231e30911b9e64e5a7,,463,941,1404,0.49
Tox21_ER,03:0e8306f97ed072885dffd7fcfbf5032a,,456,962,1418,0.47
Tox21_ER,04:8cd141480ab6cf1f2a53c41c03dd9c4f,,456,962,1418,0.47
Tox21_ER,05:6b6eda2a13a6b34103db101df0d8eb72,,456,962,1418,0.47
Tox21_ER,02:f0f39c99d357b708de47f87764daa872,,455,962,1417,0.47
Tox21_ER,02:7f228084ba0cee5a82f59547c877d047,,444,977,1421,0.45
Tox21_ER,02:d88baa16a514463015f652c4483e1f29,,444,954,1398,0.47
Tox21_ER,02:211e8e2e45c98506d3eed0b2b91133f3,,437,960,1397,0.46
Tox21_ER,02:d6c7e4d5e761856c1af57c3a918d60bf,,436,967,1403,0.45
Tox21_ER,01:ee3ccb37a8c7893f6bab678e48f29e2c,,431,948,1379,0.45
Tox21_ER,02:8e4f4405309d7cca9e940c90e0447557,,430,953,1383,0.45
Tox21_ER,02:cbd51db5e18a988bb5dc77e41daf686b,,426,953,1379,0.45
Tox21_ER,01:ae0434351af28df3f99dde224f1ff47a,,422,968,1390,0.44
Tox21_ER,02:4ba36cfabaeade3a6234493935bf5678,,420,981,1401,0.43
Tox21_ER,02:bdbae2dbe4b15b8f8cd7eb5cd0b6d333,,413,957,1370,0.43
Tox21_ER,03:e080b3ad7466792b4336ea5a737ef367,,413,957,1370,0.43
Tox21_ER,00:3,,411,963,1374,0.43
Tox21_HSE,02:8e4f4405309d7cca9e940c90e0447557,,451,446,897,0.99
Tox21_HSE,01:1cb3c5de3f8b1f78111f5c83e2947667,,568,444,1012,0.78
Tox21_HSE,02:cbd51db5e18a988bb5dc77e41daf686b,,503,443,946,0.88
Tox21_HSE,02:a84dbe3c36b858890d7299a5ae3df7c6,,591,441,1032,0.75
Tox21_HSE,02:4ba36cfabaeade3a6234493935bf5678,,464,441,905,0.95
Tox21_HSE,02:bdbae2dbe4b15b8f8cd7eb5cd0b6d333,,483,440,923,0.91
Tox21_HSE,03:e080b3ad7466792b4336ea5a737ef367,,483,440,923,0.91
Tox21_HSE,01:2ebd9ac9059c44341593ffe062223595,,440,442,882,1.00
Tox21_HSE,02:5f2531353879ee7bfd0fa056ec6d91b0,,804,439,1243,0.55
Tox21_HSE,01:271827fa8296e9f3fa084b10590e8cfc,,477,439,916,0.92
Tox21_HSE,01:397d86c626ed1f0db17016758674ae68,,494,438,932,0.89
Tox21_HSE,00:3,,534,437,971,0.82
Tox21_HSE,01:7db3447cb5b63688f9b67b6daa1fb77a,,730,436,1166,0.60
Tox21_HSE,02:d88baa16a514463015f652c4483e1f29,,518,436,954,0.84
Tox21_HSE,02:3746e1685346641cdf7baab7e65bed28,,709,434,1143,0.61
Tox21_HSE,02:7f228084ba0cee5a82f59547c877d047,,502,434,936,0.86
Tox21_HSE,03:0e8306f97ed072885dffd7fcfbf5032a,,475,433,908,0.91
Tox21_HSE,04:8cd141480ab6cf1f2a53c41c03dd9c4f,,475,433,908,0.91
Tox21_HSE,05:6b6eda2a13a6b34103db101df0d8eb72,,475,433,908,0.91
Tox21_HSE,02:28983712bcfa3ad95b4cd38c507b1368,,515,432,947,0.84
Tox21_HSE,03:6d2aa551b6c4538e26d6f89ce8f53dc7,,515,432,947,0.84
Tox21_HSE,02:33eec643c4211f231e30911b9e64e5a7,,498,432,930,0.87
Tox21_HSE,02:93770cbe072d073c2cd62f9a2458ee3e,,664,429,1093,0.65
Tox21_HSE,03:8d4a59302aa5f2b574b73f525a2285f9,,611,429,1040,0.70
Tox21_HSE,04:71285d55be800d961149b1267049f55e,,611,429,1040,0.70
Tox21_HSE,02:4ee47f6a715843c8f9fd9f4b0727d5a7,,800,428,1228,0.54
Tox21_HSE,02:a9e810afd28ad6dee1044e45ec89d9c9,,747,428,1175,0.57
Tox21_HSE,01:41aae6dea7ddb40f6a4cb5fa681fad4f,,907,427,1334,0.47
Tox21_HSE,02:9266d3c628f47c2070771ecc89141304,,582,427,1009,0.73
Tox21_HSE,02:031b3cdb75e6cd5b094b07603c9b7a15,,575,427,1002,0.74
Tox21_HSE,01:29b7c1f37c7a3ebdac746768ec7ea794,,625,425,1050,0.68
Tox21_HSE,02:44110ed2521e05be3b5644563fedfcfd,,625,425,1050,0.68
Tox21_HSE,03:1f7882b333fb7e0b2421c08d9b0d3697,,625,425,1050,0.68
Tox21_HSE,04:c5c3461737ecedd4c00452c0b5863e57,,625,425,1050,0.68
Tox21_HSE,05:6f285eb780f56267626ee70a01b4c177,,625,425,1050,0.68
Tox21_HSE,04:56bc5f527c000a4a3d216a9c14fa7898,,791,424,1215,0.54
Tox21_HSE,02:6c26f3d312cdf495daf78170f22500e1,,542,424,966,0.78
Tox21_HSE,03:b3f2290a482b561c42edb616b8956fbc,,542,424,966,0.78
Tox21_HSE,03:0254a86678fa5e7e6792ac692d8e365c,,639,422,1061,0.66
Tox21_HSE,01:5d7d1403d53292740c12da79e9a3b43d,,962,421,1383,0.44
Tox21_HSE,01:ae0434351af28df3f99dde224f1ff47a,,512,421,933,0.82
Tox21_HSE,02:e47f50b1ad2b76c185debb20546f57a8,,433,421,854,0.97
Tox21_HSE,03:a76eddd6e1d5f4e5ef94d5420e884f6a,,433,421,854,0.97
Tox21_HSE,02:d6c7e4d5e761856c1af57c3a918d60bf,,476,419,895,0.88
Tox21_HSE,02:f0f39c99d357b708de47f87764daa872,,573,418,991,0.73
Tox21_HSE,02:211e8e2e45c98506d3eed0b2b91133f3,,469,418,887,0.89
Tox21_HSE,02:5f5a1abffb006cf210f916d6eb46c0fd,,580,417,997,0.72
Tox21_HSE,01:aa712a094bd8f77362bd066dc5bd2f96,,417,452,869,0.92
Tox21_HSE,02:07e04d7e8ef9389859a4a6af8286b808,,820,416,1236,0.51
Tox21_HSE,02:59e2cfd45771f9be61e215840faa7a3f,,723,414,1137,0.57
Tox21_HSE,02:ecee566b979c7fb4e65bbe7969e88548,,577,413,990,0.72
Tox21_HSE,02:a95985a37afc7b9ac32416b32b747e12,,413,437,850,0.95
Tox21_HSE,03:2ecb2542b64d46ef22b57e74732f672b,,413,437,850,0.95
Tox21_HSE,01:ee3ccb37a8c7893f6bab678e48f29e2c,,452,412,864,0.91
Tox21_HSE,01:a4ef450f3f7518847ea88b96e055c223,,1407,411,1818,0.29
Tox21_HSE,02:d3aea6e72bb2a63c97d45272beaeabed,,959,411,1370,0.43
Tox21_HSE,03:721642fca8d41e0be8bac33abbc3aab9,,959,411,1370,0.43
Tox21_HSE,01:dbe937f0a7f23e8a3e141020ac30e259,,708,411,1119,0.58
Tox21_HSE,02:633836ad8a690875b218caf60114412d,,410,443,853,0.93
Tox21_HSE,03:279a71bd44294e934f776857797dbd07,,410,443,853,0.93
Tox21_HSE,02:58acfd41e94b04da8bb7793b52f6585f,,408,434,842,0.94
Tox21_HSE,03:1c0eaf6aa27ee030c21082cc7bb3689f,,408,434,842,0.94
Tox21_HSE,02:b4bba70855415d215a9d9b71a8efbee9,,405,445,850,0.91
Tox21_HSE,01:abfbba4d20c0f8ea01c8b44bcca9050a,,701,404,1105,0.58
Tox21_HSE,02:56a3cf5d2c1820a894d05a635f7c72ca,,744,401,1145,0.54
Tox21_HSE,02:ce2554a00b07169250569a5dc566fdc0,,1354,400,1754,0.30
Tox21_MMP,01:a4ef450f3f7518847ea88b96e055c223,,1147,1066,2213,0.93
Tox21_MMP,02:ce2554a00b07169250569a5dc566fdc0,,1152,1060,2212,0.92
Tox21_MMP,01:db6b9a0177ab02b402fd3dbd2526e04d,,1414,1050,2464,0.74
Tox21_MMP,01:39fdb337a456bcac751b9cbe244a4e68,,1270,1043,2313,0.82
Tox21_MMP,01:b7bf0b07fe88e0e9843b72eaf7a80864,,2111,1033,3144,0.49
Tox21_MMP,00:5,,1123,1032,2155,0.92
Tox21_MMP,02:15d0a94cd3209fe6134b1f561697e5eb,,1192,1017,2209,0.85
Tox21_MMP,02:fa01d04ef0773b74a104f3bbf425372e,,1378,1014,2392,0.74
Tox21_MMP,02:c6133d908fa4009bacb68271e0a69744,,2098,1004,3102,0.48
Tox21_MMP,01:eb86a3dd500d3df1f58d61e26e8e4df5,,2168,997,3165,0.46
Tox21_MMP,01:c65bbfae326767d26d5d4262b58dde8d,,2174,952,3126,0.44
Tox21_MMP,03:f79ac36172a5a673d80ba5658bc8e39d,,1283,944,2227,0.74
Tox21_MMP,03:a256d31a546818d7c2a0fc4889d90310,,1187,911,2098,0.77
Tox21_MMP,00:4,,1361,890,2251,0.65
Tox21_MMP,01:59aa3c01856e920fedd20a4f178e3502,,1996,883,2879,0.44
Tox21_MMP,01:8f82f09142c8e1596fa92d8369328489,,855,982,1837,0.87
Tox21_MMP,01:ac16f78790ad6fecfec2c59fae5a86c8,,2449,854,3303,0.35
Tox21_MMP,02:a77f9f78671fc7219835eb286a6fe469,,1261,834,2095,0.66
Tox21_MMP,02:d3aea6e72bb2a63c97d45272beaeabed,,813,1100,1913,0.74
Tox21_MMP,03:721642fca8d41e0be8bac33abbc3aab9,,813,1100,1913,0.74
Tox21_MMP,01:5d7d1403d53292740c12da79e9a3b43d,,784,1125,1909,0.70
Tox21_MMP,02:5f2531353879ee7bfd0fa056ec6d91b0,,779,1189,1968,0.66
Tox21_MMP,02:e9e9a0edcaf2c1aa99d9a161ba99d3f4,,1388,752,2140,0.54
Tox21_MMP,01:41aae6dea7ddb40f6a4cb5fa681fad4f,,734,1122,1856,0.65
Tox21_MMP,01:cc0b31493db8f5aac3941bdfe6b9b414,,2258,704,2962,0.31
Tox21_MMP,02:bd6f4de95eaed60f84cd2d899eb96199,,1574,666,2240,0.42
Tox21_MMP,02:a9e810afd28ad6dee1044e45ec89d9c9,,654,1170,1824,0.56
Tox21_MMP,02:4ee47f6a715843c8f9fd9f4b0727d5a7,,638,1130,1768,0.56
Tox21_MMP,02:07e04d7e8ef9389859a4a6af8286b808,,633,1030,1663,0.61
Tox21_MMP,04:56bc5f527c000a4a3d216a9c14fa7898,,624,1119,1743,0.56
Tox21_MMP,01:7db3447cb5b63688f9b67b6daa1fb77a,,596,1162,1758,0.51
Tox21_MMP,01:dbe937f0a7f23e8a3e141020ac30e259,,567,1038,1605,0.55
Tox21_MMP,02:59e2cfd45771f9be61e215840faa7a3f,,566,1130,1696,0.50
Tox21_MMP,01:e49533c98d282a993e7f40c4d55af82f,,547,1011,1558,0.54
Tox21_MMP,02:6cbd48a0736aedb5d0ccf1f7e7fbe10f,,547,1011,1558,0.54
Tox21_MMP,03:8d4a59302aa5f2b574b73f525a2285f9,,531,1137,1668,0.47
Tox21_MMP,04:71285d55be800d961149b1267049f55e,,531,1137,1668,0.47
Tox21_MMP,01:29b7c1f37c7a3ebdac746768ec7ea794,,518,1148,1666,0.45
Tox21_MMP,02:44110ed2521e05be3b5644563fedfcfd,,518,1148,1666,0.45
Tox21_MMP,03:1f7882b333fb7e0b2421c08d9b0d3697,,518,1148,1666,0.45
Tox21_MMP,04:c5c3461737ecedd4c00452c0b5863e57,,518,1148,1666,0.45
Tox21_MMP,05:6f285eb780f56267626ee70a01b4c177,,518,1148,1666,0.45
Tox21_MMP,02:3746e1685346641cdf7baab7e65bed28,,514,1160,1674,0.44
Tox21_MMP,02:93770cbe072d073c2cd62f9a2458ee3e,,512,1169,1681,0.44
Tox21_MMP,01:abfbba4d20c0f8ea01c8b44bcca9050a,,503,1123,1626,0.45
Tox21_MMP,02:56a3cf5d2c1820a894d05a635f7c72ca,,482,1011,1493,0.48
Tox21_MMP,02:9266d3c628f47c2070771ecc89141304,,456,1139,1595,0.40
Tox21_MMP,02:5f5a1abffb006cf210f916d6eb46c0fd,,449,1057,1506,0.42
Tox21_MMP,02:a84dbe3c36b858890d7299a5ae3df7c6,,444,1134,1578,0.39
Tox21_MMP,01:1cb3c5de3f8b1f78111f5c83e2947667,,443,1187,1630,0.37
Tox21_MMP,02:8e4f4405309d7cca9e940c90e0447557,,434,1216,1650,0.36
Tox21_MMP,02:d88baa16a514463015f652c4483e1f29,,433,1198,1631,0.36
Tox21_MMP,03:0e8306f97ed072885dffd7fcfbf5032a,,432,1150,1582,0.38
Tox21_MMP,04:8cd141480ab6cf1f2a53c41c03dd9c4f,,432,1150,1582,0.38
Tox21_MMP,05:6b6eda2a13a6b34103db101df0d8eb72,,432,1150,1582,0.38
Tox21_MMP,02:031b3cdb75e6cd5b094b07603c9b7a15,,432,1100,1532,0.39
Tox21_MMP,02:cbd51db5e18a988bb5dc77e41daf686b,,425,1169,1594,0.36
Tox21_MMP,03:0254a86678fa5e7e6792ac692d8e365c,,414,1115,1529,0.37
Tox21_MMP,02:28983712bcfa3ad95b4cd38c507b1368,,409,1146,1555,0.36
Tox21_MMP,03:6d2aa551b6c4538e26d6f89ce8f53dc7,,409,1146,1555,0.36
Tox21_MMP,02:7f228084ba0cee5a82f59547c877d047,,408,1189,1597,0.34
Tox21_p53,03:8d4a59302aa5f2b574b73f525a2285f9,,658,590,1248,0.90
Tox21_p53,04:71285d55be800d961149b1267049f55e,,658,590,1248,0.90
Tox21_p53,02:d3aea6e72bb2a63c97d45272beaeabed,,1020,576,1596,0.56
Tox21_p53,03:721642fca8d41e0be8bac33abbc3aab9,,1020,576,1596,0.56
Tox21_p53,02:28983712bcfa3ad95b4cd38c507b1368,,582,572,1154,0.98
Tox21_p53,03:6d2aa551b6c4538e26d6f89ce8f53dc7,,582,572,1154,0.98
Tox21_p53,01:7db3447cb5b63688f9b67b6daa1fb77a,,786,570,1356,0.73
Tox21_p53,04:56bc5f527c000a4a3d216a9c14fa7898,,889,563,1452,0.63
Tox21_p53,02:93770cbe072d073c2cd62f9a2458ee3e,,706,562,1268,0.80
Tox21_p53,02:3746e1685346641cdf7baab7e65bed28,,747,561,1308,0.75
Tox21_p53,02:5f2531353879ee7bfd0fa056ec6d91b0,,884,558,1442,0.63
Tox21_p53,02:9266d3c628f47c2070771ecc89141304,,628,558,1186,0.89
Tox21_p53,02:a9e810afd28ad6dee1044e45ec89d9c9,,807,557,1364,0.69
Tox21_p53,01:5d7d1403d53292740c12da79e9a3b43d,,1055,555,1610,0.53
Tox21_p53,02:59e2cfd45771f9be61e215840faa7a3f,,749,554,1303,0.74
Tox21_p53,01:29b7c1f37c7a3ebdac746768ec7ea794,,683,553,1236,0.81
